player_id,name,hand,ht,country_id
220312,Taylor Johnson,L,,USA
201448,Galina Voskoboeva,R,183,KAZ
220427,Nina Nikprelevic,U,,USA
203456,Jelena Simic,U,,BIH
220496,Enola Chiesa,U,,ITA
213954,Sara Marcionni,R,,ITA
214321,Arianna Capogrosso,R,,ITA
214323,Marta Bellucco,U,,ITA
220478,Benedetta Ivaldi,U,,ITA
211419,Giulia Guidetti,U,,ITA
213959,Natasha Piludu,R,,ITA
213849,Nicole Fossa Huergo,U,,ITA
211738,Pia Cuk,R,,SLO
201305,Eleni Daniilidou,R,182,GRE
202487,Nastassja Burnett,R,,ITA
219685,Angela Rinaldi,R,,CRO
220517,Ana Stefanovic,U,,FRA
214828,Alessia Dauria,R,,ITA
216085,Elisa Visentin,R,,ITA
205792,Natalie Barbir,R,,AUS
215049,Michela Xibilia,U,,ITA
216343,Martina Biagianti,U,,ITA
211405,Ena Kajevic,R,,CRO
213926,Bianca Turati,U,,ITA
216276,Carla Girbau Romero,U,,ESP
215773,Chiara Giaquinta,R,,ITA
215560,Monica Cappelletti,U,,ITA
214654,Anna Turati,U,,ITA
210465,Carlotta Ripa,R,,ITA
220595,Benedetta Prato,U,,ITA
220596,Clarissa Gai,U,,ITA
216051,Angelica Raggi,U,,ITA
216143,Alessia Di Pietro,U,,ITA
215400,Anna Turco,U,,ITA
206275,Maud Vigne,R,,FRA
211486,Manon Peral,U,,FRA
214458,Virginia Ciccone,U,,ITA
219441,Vittoria Avvantaggiati,R,,ITA
214856,Beatrice Caruso,R,,ITA
216154,Odile Maesfranckx,U,,BEL
209996,Alessia Bianchi,U,,ITA
220658,Lisa Vallone,U,,ITA
214798,Jane Wasserson,R,,USA
215253,Klara Skopac,U,,CRO
215482,Kristina Tina Godec,U,,SLO
220670,Anna Speri,U,,ITA
216027,Francesca Bonometti,U,,ITA
220694,Beatrice La Cava,U,,ITA
219818,Camilla Diez,U,,ITA
220368,Zoi Meers,U,,BEL
220715,Federica Rossi,U,,ITA
220827,Laura Mair,U,,ITA
214889,Jeannine Hopfgartner,U,,ITA
201557,Corinna Dentoni,R,,ITA
206214,Franziska Koenig,R,,GER
219770,Ema Vasic,U,,AUT
219548,Serena Gugnali,R,,ITA
216169,Silvia Saccani,U,,ITA
215899,Simona Waltert,R,,SUI
213802,Aiko Yoshitomi,U,,JPN
213572,Risa Ushijima,R,,JPN
216160,Ayumi Koshiishi,U,,JPN
216324,Misaki Matsuda,U,,JPN
202502,So Ra Lee,L,,KOR
202939,Makoto Ninomiya,R,,JPN
215833,Erina Hayashi,U,,JPN
215060,Aya Tanaka,U,,JPN
214505,Haruna Arakawa,U,,JPN
201429,Rika Fujiwara,R,,JPN
215834,Natsuho Nakazawa,U,,JPN
206151,Kamonwan Buayam,R,,THA
219897,Sumina Eshiro,U,,JPN
211845,Hayaka Murase,U,,JPN
213573,Megumi Nishimoto,R,,JPN
214733,Suzuho Oshino,U,,JPN
219894,Yumeko Yoshitomi,U,,JPN
205789,Na Ri Kim,U,,KOR
219893,Ari Matsumoto,R,,JPN
203580,Miki Ukai,U,,JPN
200617,Kimiko Date Krumm,R,163,JPN
216044,Yuki Naito,R,,JPN
220399,Suzuka Takoi,U,,JPN
219880,Yuki Ukai,U,,JPN
215913,Mahiro Date,U,,JPN
204288,Ji Hee Choi,R,,KOR
213643,Yuika Sano,U,,JPN
215956,Yuka Hosoki,R,,JPN
216320,Ange Oby Kajuru,U,,JPN
206402,Kanako Morisaki,U,,JPN
206271,Chisa Hosonuma,U,,JPN
220416,Moyuka Uchijima,U,,JPN
211365,Nozomi Fujioka,U,,JPN
220426,Yuki Ando,U,,JPN
220455,Ryoko Ikeda,U,,JPN
220456,Naomi Cheong,U,,USA
216090,Michaela Haet,R,,AUS
220457,Yuna Saito,U,,JPN
220458,Aoi Ishino,R,,JPN
216158,Mana Kawamura,U,,JPN
216156,Himari Sato,U,,JPN
220545,Sakura Hondo,U,,JPN
220688,Rion Itaya,U,,JPN
219888,Momoko Nishio,U,,JPN
216260,Funa Kozaki,U,,JPN
220655,Yuzuka Shimizu,U,,JPN
211548,Minami Shuto,U,,JPN
220469,Yui Chikaraishi,U,,JPN
219892,Mayuka Aikawa,L,,JPN
215614,Mei Yamaguchi,U,,JPN
210412,Robu Kajitani,U,,JPN
210404,Mami Hasegawa,U,,JPN
216356,Chinatsu Shimizu,U,,JPN
220717,Nagisa Suzuki,U,,JPN
215616,Kisa Yoshioka,U,,JPN
216323,Michiru Furuya,U,,JPN
220718,Sakura Hosogi,U,,JPN
206111,Hua Chen Lee,R,,TPE
215615,Akari Kakizawa,U,,JPN
215130,Natalie Kallmunzerova,U,,CZE
220268,Eva Alexandrova,U,,BLR
213791,Kamilla Bolatova,U,,KAZ
204397,Arina Folts,R,,UZB
214534,Komola Umarova,U,,UZB
214381,Vera Sakalouskaya,U,,BLR
216243,Yekaterina Dmitrichenko,R,,KAZ
214964,Dariya Detkovskaya,R,,KAZ
206188,Viktoryia Mun,R,,BLR
216201,Polina Goloputova,U,,KAZ
214812,Aleksandra Pospelova,U,,RUS
214342,Milana Lysova,R,,KAZ
202622,Lyudmyla Kichenok,R,,UKR
206363,Anna Danilina,R,,KAZ
204345,Polina Merenkova,U,,UZB
220656,Elizaveta Koklina,U,,RUS
215871,Laylo Bahodyrova,U,,UZB
216199,Gaini Ibrasheva,U,,KAZ
215176,Anastasia Veselova,U,,RUS
203570,Bermet Duvanaeva,R,,KGZ
220644,Arina Solomatina,U,,RUS
220678,Olesya Kim,R,,UZB
216245,Tamara Cherkassova,U,,KAZ
219874,Sevil Yuldasheva,U,,UZB
220274,Emma Nurgazieva,R,,KGZ
215071,Viktoriia Kalinina,U,,RUS
219872,Milana Maslenkova,U,,UZB
220613,Stephanie Judith Visscher,U,,NED
220098,Shakhzoda Asimova,U,,RUS
214344,Shakhnoza Khatamova,U,,UZB
215598,Olesya Nesterovich,U,,RUS
211596,Karina Kalkenova,U,,KAZ
204286,Seung Yeon Hong,U,,KOR
213775,Yu Jin Ahn,U,,KOR
215410,Eun Se Jang,U,,KOR
213675,Sung Hee Kim,U,,KOR
211838,You Na Sul,U,,KOR
210916,Hyejin Lee,U,,KOR
213949,Hanna Chang,U,,USA
204290,Min Hwa Yu,U,,KOR
216213,Sohyun Park,U,,KOR
216042,Sunae Ji,U,,KOR
210476,Mi Jeong Kwon,U,,KOR
202386,Sung Hee Han,R,,KOR
214677,Sujin Yoon,U,,KOR
205946,Se Jin Lee,U,,KOR
204293,Seo Kyung Kang,U,,KOR
215501,Eunhye Lee,U,,KOR
215498,Hae Jin Jeong,U,,KOR
211362,So Hee Jung,U,,KOR
213946,Jin Ju Lee,U,,KOR
210917,Ye Ji Mun,U,,KOR
211363,Sol Hee Sim,R,,KOR
219523,Seunghyun Lee,U,,KOR
215503,Ha Eun Lim,U,,KOR
215849,Sinhee Kim,U,,KOR
216040,Su Yeon Chun,U,,KOR
204292,Hyojung Yea,U,,KOR
220432,Dayeon Back,U,,KOR
206154,Varunya Wongteanchai,U,,THA
206126,Ju Eun Kim,R,,KOR
220454,Yeon Woo Ku,U,,KOR
206396,Da Hye Kim,U,,KOR
214678,Eunji Lim,U,,KOR
215323,Jeongyun Lee,U,,KOR
215324,Do Hee Bae,L,,KOR
210073,Jin Yoo,U,,KOR
215500,Hoyeon Nor,U,,KOR
220667,Subin Park,U,,KOR
220668,Jimin Kwon,U,,KOR
215320,Soo Bin Oh,U,,KOR
216215,Dami Lee,U,,KOR
220669,Ye Jin Kim,U,,KOR
216237,Elisabeth Chantraine,U,,BEL
220774,Anna Maria Hayek,U,,LBN
216007,Draginja Vukovic,R,,SRB
220775,Sofia Sharonova,U,,RUS
220257,Nour Dib,U,,LIB
220776,Eva Kovaleva,L,,RUS
216371,Daria Solovyeva,U,,RUS
220777,Daria Walczak,R,,POL
220778,Sara Zeineddine,R,,CAN
220779,Martina Petrovic,U,,SWE
220780,Elizaveta Grinko,U,,RUS
216384,Maria Petrovic,U,,SWE
215167,Adrianna Sosnowska,U,,POL
206144,Xenia Knoll,L,,SUI
220770,Eva Vedder,R,,NED
220771,Isabella Pfennig,U,,GER
220772,Julia Victoria Rennert,U,,GER
213634,Rita Atik,R,,MAR
215696,Diae El Jardi,R,,MAR
216368,Abla El Kadri,U,,MAR
216372,Ikram Rassif,U,,MAR
216367,Sada Nahimana,R,,BDI
220782,Sophie Walzl,U,,ITA
214942,Lilya Hadab,U,,MAR
215417,Abir El Fahimi,U,,MAR
220783,Hajar Hssine,U,,MAR
216164,Hind Abdelouahid,R,,USA
220784,Salma Loudili,R,,MAR
215448,Denise Antonela Stoica,U,,ROU
215559,Laura Tinello,U,,SUI
220785,Sara Akid,U,,MAR
214980,Jessica Crivelletto,R,,SUI
216369,Oumaima Aziz,U,,MAR
220786,Hiba El Khalifi,R,,MAR
214153,Zainab Bendahhou,U,,MAR
216559,Izabela Gabriela Novac,U,,ROU
220787,Saara Aerila,U,,FIN
210913,Ana Filipa Santos,R,,POR
213660,Lamyae Dad,R,,MAR
220371,Ellie Douglas,U,,USA
210146,Brynn Boren,R,,USA
205770,Adriana Guzman,U,,MEX
220372,Lizette Reding,R,,MEX
214528,Paulina Rotaeche,U,,MEX
220660,Milica Vujovic,U,,SRB
220557,Teodora Mitrovic,U,,SRB
220464,Matea Mamic,U,,CRO
220490,Nikki Redelijk,U,,USA
214438,Ida Jarlskog,U,,SWE
215657,Kelia Le Bihan,U,,FRA
209712,Elaine Genovese,R,,MLT
216028,Donnaroza Gouvernante,U,,NED
215254,Liv Geurts,R,,NED
214935,Malene Helgo,U,,NOR
216031,Dainah Cameron,R,,NED
220332,Eva Lys,R,,GER
216284,Annelou Nab,U,,NED
216333,Antonia Balzert,U,,GER
216191,Gabriella Mujan,R,,NED
206299,Sarah Adegoke,U,,NGR
220736,Barakat Oyinlomo Quadre,R,,NGR
220737,Nifemi Akinbiyi,U,,CAN
215759,Patience Onebamhoin,R,,NGR
220738,Sylvia Chidera Oreigbemileke Okafor,U,,NED
201656,Tadeja Majeric,R,,SLO
220739,Adetayo Adetunji,R,,NGR
216337,Angel Macleod,R,,NGR
220639,Natasa Trailovic,R,,SRB
215686,Helene Heiberg,U,,NOR
220790,Emma Mazzoni,U,,FRA
215684,Lilly Elida Haseth,U,,NOR
220791,Jasmina Kostek,U,,POL
220792,Sarina Reinertsen,R,,NOR
216378,Elinor Storkaas,U,,NOR
215472,Fiona Ganz,U,,SUI
220793,Ine Soltveit Stange,U,,NOR
220794,Jenny Stray Spetalen,U,,NOR
220795,Mille Haagensen,U,,NOR
215683,Lillian Gabrielsen,U,,NOR
216377,Hedda Gurholt,U,,NOR
216376,Emilie Elde,U,,NOR
220143,Maren Nordklev,U,,NOR
220796,Emily Morton,U,,GBR
220804,Liz Carolina Chileno,U,,PAR
211725,Nicole Frenkel,L,,USA
220805,Ximena Monserrath Duarte Ramirez,U,,PAR
214221,Ralina Kalimullina,U,,RUS
206579,Sarah Tami Masi,R,,PAR
211202,Sara Gimenez,U,,PAR
220826,Camila Ruiz Diaz,U,,PAR
215846,Raffaela Alhach,R,,CAN
215971,Ania Hertel,R,,POL
215999,Julia Oczachowska,U,,POL
215970,Stefania Rogozinska Dzik,U,,POL
215972,Julia Przybylska,R,,POL
216205,Anais Defossez,R,,BEL
215424,Patrycja Polanska,R,,POL
215013,Marcelina Podlinska,U,,POL
214900,Martina Zerulo,U,,ITA
216355,Giorgie Jones,U,,AUS
220599,Carolina Cerowska,U,,POL
214433,Katarzyna Wysoczanska,U,,POL
214901,Gaia Squarcialupi,U,,ITA
209019,Joanna Dobrowolska,U,,POL
216000,Nina Furmaniak,R,,POL
215687,Dorota Szczygielska,U,,POL
215722,Klara Silka,U,,POL
206211,Anna Klasen,U,,GER
216294,Lucia Quiterio,U,,POR
215800,Marta Oliveira,U,,POR
204314,Rita Vilaca,L,,POR
210644,Jasmin Ladurner,R,,ITA
210821,Claudia Cianci,U,,POR
211059,Giorgia Pinto,L,,ITA
210914,Claudia Gaspar,R,,POR
220361,Maria Ines Fonte,U,,POR
211137,Yukako Noi,R,,JPN
216293,Rita Maria Bentes De Oliveira Pinto,R,,POR
214880,Iana Tishchenko,R,,MDA
214311,Ines Mesquita,U,,POR
220362,Leonor Oliveira,U,,POR
220466,Joanna Garland,R,,TPE
209877,Sarah Leonard,U,,USA
220116,Pilar Astigarraga Harper,U,,ESP
210660,Joana Vale Costa,U,,POR
219730,Luisa Pelayo,R,,POR
220654,Sonja Keranen,R,,FIN
202645,Jessy Rompies,R,,INA
220020,Elizabet Hamaliy,U,,UKR
204407,Yang Pang,R,,CHN
220806,Beatriz Paciletti Duarte Da Costa,R,,POR
213858,Sara Neto,U,,POR
220354,Emilie Lindh Gallagher,U,,GBR
214150,Ioana Bogdan,U,,ROU
215442,Zinovia Vaneva,U,,BUL
203589,Camelia Elena Hristea,R,,ROU
215966,Maria Toma,U,,ROU
214600,Georgia Andreea Craciun,U,,ROU
214918,Evelyne Christelle Atticia Tiron,U,,ROU
215450,Tania Andrada Mare,U,,ROU
214487,Ioana Minca,U,,ROU
220462,Sabina Dadaciu,R,,USA
215215,Mihaela Lorena Marculescu,U,,ROU
220518,Carmen Roxana Manu,R,,ROU
211267,Daniela Ciobanu,R,,MDA
215026,Andra Maria Nitescu,L,,ROU
220555,Oana Smaranda Corneanu,U,,ROU
214822,Selma Stefania Cadar,U,,ROU
215452,Alexandra Diana Braga,U,,ROU
206426,Giulia Pairone,R,,ITA
220035,Iulia Bianca Ilinca,U,,ROU
220562,Andreea Velcea,R,,ROU
211342,Gabriela Talaba,L,,ROU
215862,Vitalia Stamat,U,,MDA
210658,Michele Alexandra Zmau,U,,ROU
220568,Maria Alexandra Giura,R,,ROU
214862,Martina Okalova,U,,SVK
216132,Anamaria Kiszner Luca,U,,ROU
220657,Andreea Elena Iordachi,U,,ROU
220529,Iulia Savescu,U,,ROU
215945,Ioana Toanchina,U,,ROU
216171,Andreea Stanescu,L,,ROU
211313,Emma Onila,R,,CAN
202581,Chanel Simmonds,L,,RSA
220812,Bianca Wolmarans,U,,RSA
220813,Lize Alet Morkel,U,,RSA
202647,Madrie Le Roux,R,,RSA
210293,Joelle Kissell,U,,USA
220814,Delien Kleinhans,U,,RSA
202448,Zoe Gwen Scandalis,R,,USA
220815,Myah Petchey,U,,RSA
216399,Minette Van Vreden,U,,RSA
216366,Amelie Boy,R,,MRI
215802,Emeline Dartron,U,,FRA
220816,Lara Claudia Van Der Merwe,U,,RSA
220817,Rochelle Pienaar,U,,RSA
216401,Megan Lombardi,U,,RSA
214804,Evgeniya Levashova,R,,RUS
214658,Lusine Avanesyan,U,,RUS
216089,Aleksandra Kulik,U,,RUS
203573,Ekaterina Semenova,U,,RUS
216114,Elizaveta Volodko,U,,RUS
211475,Polina Lyuksheva,U,,RUS
220589,Elina Avanesyan,U,,RUS
215372,Ksenia Laskutova,R,,RUS
220590,Avelina Sayfetdinova,U,,RUS
216299,Ekaterina Vishnevskaya,R,,RUS
215758,Loveth Donatus,U,,NGR
215406,Teresia Londol,U,,USA
205492,Ashmitha Easwaramurthi,R,,IND
214087,Aminat Quadri,U,,NGR
216001,Sofia Booth,U,,USA
203566,Christina Shakovets,R,,GER
215904,Zorica Spasojevic,U,,BIH
220463,Anja Gal,U,,SLO
214376,Sara Palcic,U,,SLO
206258,Dunja Stamenkovic,U,,SRB
220429,Elena Milovanovic,R,,SRB
213832,Rebeka Stolmar,R,,HUN
215295,Teodora Ristic,U,,SRB
214703,Isidora Zivkovic,U,,SRB
216335,Andjela Skrobonja,R,,SRB
220431,Noa Krznaric,L,,CRO
220556,Tamara Malesevic,U,,SRB
213644,Eleni Christofi,U,,GRE
215293,Jana Bojovic,U,,SRB
206259,Katarina Adamovic,R,,SRB
220559,Giorgia Di Muzio,R,,ITA
217658,Aleksandra Stankovic,U,,SWE
214519,Mila Masic,R,,SRB
220661,Vera Markovic,U,,SRB
216563,Katarina Kostic,U,,SRB
215429,Jovana Peric,U,,BIH
220453,Adithya Karunaratne,U,,SRI
215309,Sasha Alexander,R,,AUS
220719,Csilla Fodor,R,,HUN
213554,Louise Lampla,U,,FRA
214242,Teertha Iska,R,,IND
215038,Pei Ju Chien,U,,TPE
212293,Roshenka Fernando,U,,SRI
214617,Nethmi Himashi Waduge,U,,SRI
220720,Avani Reddy Namireddy,U,,IND
216197,Dominique Meyer,U,,SUI
220489,Valentina Ryser,U,,SUI
210108,Sandy Marti,R,,SUI
215473,Sina Zuger,U,,SUI
220072,Valentina Giavazzi,U,,ITA
215111,Joanne Zuger,U,,SUI
220663,Alice Zapolla,U,,ITA
220015,Taylor Dean,U,,USA
220522,Rebeka Kern,U,,GER
219735,Giulia Turconi,U,,ITA
220291,Lenka Stara,U,,SVK
220292,Kiara Petrovicka,U,,SVK
209576,Barbora Matusova,R,,CZE
203414,Nicole Melichar,R,,USA
208939,Marina Yudanov,U,,SWE
216385,Caijsa Wilda Hennemann,R,,SWE
219865,Rebecca Ehn,U,,SWE
215691,Jennifer Jussi,U,,SWE
213596,Maryna Kolb,R,,UKR
212041,Paulina Wulcan,U,,SWE
220150,Ida Ferding,U,,SWE
220762,Julia Lovqvist,R,,SWE
220763,Sara Salemyr,U,,SWE
220704,Clara Tauson,R,182,DEN
220755,Karolina Tilander,R,,SWE
204381,Louise Brunskog,U,,SWE
214921,Adna Sofradzija,U,,SWE
220767,Klara Milicevic,U,,SWE
220768,Leticia Temirhanova,R,,SWE
220171,Supapitch Kuearum,U,,THA
206372,Julaluck Sae Eung,U,,THA
220392,Punnin Kovapitukted,U,,THA
220393,Mai Napatt Nirundorn,U,,THA
216566,Mananchaya Sawangkaew,U,,THA
220176,Natcharee Teerachodjiranon,U,,THA
210892,Apichaya Runglerdkriangkrai,R,,THA
214708,Georgiana Ruhrig,R,,AUS
201515,Alisa Kleybanova,R,181,RUS
220093,Natthapat Piwbangruk,R,,THA
220676,Kelly Poggensee Wei,U,,USA
220598,Aunchisa Chanta,U,,THA
220677,Arisara Jongma,U,,THA
216290,Thitirat Kanaphuet,R,,THA
216291,Dolavee Tumthong,U,,THA
220597,Thasaporn Naklo,R,,THA
206353,Lauren Marker,R,,USA
203318,Shu Ying Hsieh,R,,TPE
220500,Ya Hsin Lee,L,,TPE
214450,Mouna Bouzgarrou,U,,TUN
215419,Mayssa Tebourbi,U,,TUN
214991,Francesca Gaida,U,,ITA
220269,Marketa Panackova,R,,CZE
214094,Vera Aleshcheva,U,,RUS
220270,Timea Pavlickova,U,,SVK
220286,Gloria Ceschi,U,,ITA
216087,Mia Mijatovic,R,,SRB
216383,Anna Stefani,R,,ITA
215027,Laura Margareta Luca,U,,ROU
214403,Martina Lo Pumo,R,,ITA
208889,Yasmin Hamza,U,,EGY
215935,Zoe Bourbotte,U,,FRA
215654,Diana Chehoudi,U,,NED
206393,Yosr Elmi,U,,TUN
216105,Alisa Axyanova,U,,RUS
210789,Dagmara Baskova,R,,SVK
212040,Mathilda Malm,U,,SWE
215588,Yasmine Mansouri,R,,FRA
214717,Sabrina Rittberger,U,,GER
213981,Alpha Ambaye,U,,FRA
215411,Sarra Ata,U,,TUN
215954,Rayen Turki,U,,TUN
220396,Jihane Megdiche,U,,TUN
209331,Julia Helbet,R,,MDA
214426,Giulia Crescenzi,U,,ITA
211858,Emmanuelle De Beer,R,,MRI
220428,Brindtha Ramasamy,R,,CAN
215984,Natalia Maynetto,U,,USA
215474,Ferdaous Bahri,R,,TUN
214341,Katya Malikova,U,,UKR
210622,Andrea Lazaro Garcia,R,,ESP
220547,Mariia Antoniuk,U,,UKR
220681,Hilda Lundstedt,U,,SWE
220682,Tuva Lindsten,U,,SWE
220683,Celestine Avomo Ella,U,,GAB
216189,Isabella Tcherkes Zade,L,,ITA
215414,Feriel Mahbouli,U,,TUN
220685,Helena Verbeeck,R,,BEL
215655,Mey Ayari,U,,TUN
215929,Laura Lopez Giese,R,,ESP
220686,Houria Boukholda,U,,ALG
220687,Olympe Lancelot,U,,FRA
220615,Olivia Sonnekus Williams,U,,GBR
215888,Anastazja Rosnowska,U,,GER
220729,Miriam Garcia Fajardo,U,,ESP
219396,Daryna Kovalenko,U,,UKR
216278,Martina Fricova,U,,SVK
220730,Chiara Bordo,U,,ITA
220731,Ielyzaveta Skorokhodova,U,,UKR
215107,Nicole Bunea,L,,CAN
220732,Lexie Stevens,R,,NED
215864,Anja Draskovic,U,,MNE
220733,Carole Monnet,L,,FRA
215955,Nour Damergi,U,,TUN
220734,Maissane Aik Haymoz,U,,FRA
219487,Giulia Porzio,U,,ITA
215737,Clara Froget,U,,FRA
213691,Cecilia Pattacini,R,,ITA
220809,Jasmine Khoshabeh,R,,IRI
215799,Giulia Carbonaro,U,,ITA
220133,Ilaria Sposetti,U,,ITA
220810,Ksenia Tarasova,U,,RUS
220418,Maria Pages Mere,U,,ESP
220173,Betina Tokac,L,,TUR
216032,Antje Rubbrecht,U,,BEL
220276,Evgeniya Burdina,U,,RUS
220275,Derya Yahe,R,,BUL
220277,Berna Yahe,U,,BUL
220278,Nikolina Dzunov,U,,SRB
215953,Aza Petrova,U,,UKR
215602,Simona Borisova,U,,BUL
220279,Tuana Tinaztepe,U,,TUR
215076,Seven Oral,U,,TUR
206227,Cemre Anil,R,,TUR
214858,Sara Cvorovic,U,,SRB
211969,Natsumi Chimura,U,,JPN
215164,Lizaveta Hancharova,U,,BLR
214182,Veronica Miroshnichenko,L,,RUS
214508,Nurseda Akovalier,U,,TUR
201416,Alona Bondarenko,R,168,UKR
216250,Bronte Murgett,U,,GBR
216283,Lotte Van Leeuwen,R,,NED
215010,Yijia Shao,U,,CHN
213998,Ipek Oz,U,,TUR
215903,Ekin Ercetin,R,,TUR
213817,Muazzez Demirci,U,,TUR
215439,Azradeniz Comlek,U,,TUR
204255,Paulina Milosavljevic,U,,SWE
220242,Lidya Yargovan,U,,TUR
213727,Inbar Cohen,U,,ISR
203534,Melis Sezer,R,,TUR
214000,Inci Ogut,U,,TUR
216388,Aylin Abdioglu,U,,TUR
216569,Zeynep  Sena Sarioglan,U,,TUR
216423,Zeynep Erman,U,,TUR
215342,Ebru Zeynep Yazgan,R,,TUR
216148,Anna Laguza,U,,UKR
220241,Anastasiia Chesnokova,R,,RUS
216136,Anastasia Kharitonova,U,,RUS
220259,Daria Nazarkina,U,,RUS
211689,Deniz Paykoc,R,,TUR
213651,Agne Cepelyte,R,,LTU
220309,Zeynep Sonmez,U,,TUR
220514,Tamara Racine Beauchamp,U,,SUI
213924,Tamara Tomic,L,,SRB
219605,Ece Tan,U,,TUR
214050,Elizabeth Danailova,U,,BUL
220583,Mariya Ponomareva,U,,RUS
220584,Sofya Treshcheva,U,,RUS
219720,Jovana Kenic,R,,SRB
220585,Anastasia Kuprina,U,,RUS
213649,Viktoriya Klimushkina,U,,RUS
220588,Beyda Baykal,R,,TUR
211422,Esen Kokce,U,,TUR
214953,Vlada Medvedcova,R,,MDA
220664,Mariame Toure,R,,NED
220665,Brittany Collens,R,,USA
220666,Ksenia Domnina,R,,RUS
215022,Amelia Stuart,U,,GBR
217941,Natallia Vavulina,U,,BLR
220705,Paula Prehn,U,,GER
220706,Viktoriya Lavrentyeva,R,,RUS
219932,Polina Avdzhiyan,U,,RUS
220363,Vlada Svarkovskaya,U,,RUS
220751,Melis Ayda Uyar,U,,TUR
220752,Aurora Allasia,U,,ITA
211773,Silvia Tumova,U,,SVK
220756,Neslihan Demirci,U,,TUR
220175,Maria Manilova,R,,RUS
220713,Nika Radisic,R,,SLO
220773,Polina Khartsii,U,,RUS
216340,Eliz Maloney,U,,GBR
216319,Anastasiya Poplavska,U,,UKR
215245,Svetlana Iansitova,U,,RUS
214645,Anastasiya Shleptsova,R,,BLR
220797,Miray Konar,U,,TUR
220798,Semra Aksu,U,,TUR
216174,Laure Line Glaude,U,,BEL
220799,Dooa Akyurek,U,,TUR
215768,Zeynep Naz Ozturk,R,,TUR
216035,Sophie Gerits,U,,BEL
220801,Noelleda Ah San,U,,AUS
216102,Elizaveta Zaritscaya,U,,RUS
220472,Xinyu Cai,R,,CHN
215998,Veronika Koberlingova,R,,SVK
215634,Margaryta Demchenko,U,,UKR
220586,Anna Novikova,U,,UKR
212038,Veronika Stotyka,U,,UKR
216207,Diana Khodan,R,,UKR
215727,Daria Orichkevitch,U,,UKR
220486,Petra Maria Kerdikova,U,,SVK
215710,Tereza Koplova,L,,CZE
220069,Mariia Skuba,U,,UKR
220587,Valeriya Rozenkova,U,,UKR
215553,Viktoriia Dema,U,,UKR
219995,Katsiaryna Skachkova,R,,BLR
220696,Iryna Rusyn,R,,UKR
220746,Anna Martemyanova,R,,UKR
220748,Alina Tsyurpalevych,U,,UKR
220747,Vera Tagasheva,U,,UKR
220750,Daria Snigur,U,,UKR
220749,Mariya Poduraeva,R,,UKR
213673,Ellie Halbauer,U,,USA
203541,Elizaveta Ianchuk,U,,UKR
214080,Nicole Coopersmith,R,,USA
203550,Brianna Morgan,U,,USA
213537,Olga Fridman,L,,UKR
215790,Alexandra Sanford,U,,USA
214019,Raveena Kingsley,U,,USA
202496,Samantha Crawford,R,,USA
210386,Mishel Okhremchuk,R,,UKR
216065,Elysia Bolton,R,,USA
220329,Nicole Conard,U,,USA
211538,Carla Touly,U,,FRA
214909,Jada Robinson,U,,USA
219917,Alycia Parks,U,,USA
214043,Daniella Moreno Kaste,R,,USA
205917,Kyle Mcphillips,R,,USA
202832,Katerina Kramperova,R,,CZE
214873,Victoria Flores,U,,USA
220337,Chelsea Kung,U,,USA
200729,Lindsay Lee Waters,R,,USA
215853,Meredith Roberts,U,,USA
202789,Salome Devidze,R,,GEO
220379,Anna Baranovski,U,,USA
219471,Alexandra Belaya,U,,USA
211708,Lizeth Ramirez,R,,COL
211990,Anastasiya Zubkova,U,,RUS
220380,Rosalyn Small,U,,USA
220381,Madison Gallegos,U,,USA
220382,Sophia Kermet,U,,USA
215973,Katarzyna Kubicz,R,,POL
220383,Jasmine Boyd,L,,USA
213996,Anabel Ossombi,R,,UKR
220384,Theresa Anderson,R,,USA
203492,Alyona Sotnikova,R,,UKR
220385,Ysabel Gonzalez Rico,L,,FRA
215847,Nikita Uberoi,R,,USA
220386,Spirit Edley,R,,USA
220388,Sharmada Iyer,R,,USA
220387,Najah Dawson,L,,USA
220389,Nicole Knickerbocker,R,,USA
205686,Keri Wong,U,,USA
206081,Caitlin Whoriskey,R,,USA
220408,River Hart,R,,CAN
214298,Andie K Daniell,U,,USA
214297,Jessie Aney,U,,USA
220440,Alexa Noel,U,,USA
216264,Abigail Forbes,U,,USA
220441,Margaryta Bilokin,U,,UKR
204424,Hayley Carter,U,,USA
215352,Victoria Emma,R,,USA
216076,Ashley Lahey,U,,USA
215377,Morgan Coppoc,U,,USA
214262,Ena Shibahara,U,,USA
202699,Ryann Foster,U,,USA
219663,Lauren Proctor,U,,USA
212805,Paige Mary Hourigan,R,,NZL
220519,Alizee Michaud,R,,FRA
220520,Mccartney Kessler,U,,USA
203328,Allie Will,U,,USA
219434,Brienne Minor,U,,USA
219703,Jillian Taggart,U,,USA
220548,Peyton Stearns,R,,USA
220549,Anika Yarlagadda,U,,USA
220550,Dalayna Hewitt,R,,USA
215154,Audrey Marquard,U,,USA
215227,Abigail Desiatnikov,R,,USA
215373,Makenzie Myers,U,,USA
220552,Cassie Mercer,U,,USA
220551,Kolie Allen,U,,USA
215891,Kat Facey,U,,USA
220679,Olivia Hauger,U,,USA
216221,Anna Bright,R,,USA
220139,Sophie Abrams,U,,USA
201767,Sylvia Schenck,U,,USA
204085,Leslie Cavanaugh Rose,U,,USA
220673,Alona Smith,U,,USA
220603,Kathleen Derienzo,U,,USA
220674,Ivana Corley,U,,USA
